pkg_name,testthat_dir_present,testthat_R_files_lines_cnt,demo_dir_present,demo_R_files_lines_cnt,data_dir_present,data_size_total,data_size_rda,data_size_rdata,data_size_txt,data_size_gz,data_size_csv,data_cnt_total,data_cnt_rda,data_cnt_rdata,data_cnt_txt,data_cnt_gz,data_cnt_csv,src_dir_present,src_files_size_total,src_files_size_h,src_files_size_cpp,src_files_size_c,src_files_cnt_total,src_files_cnt_h,src_files_cnt_cpp,src_files_cnt_c
powdist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
futility,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMgene,0,0,0,0,1,83944,0,83944,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0
LCF,0,0,0,0,1,25231,0,25231,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ManifoldOptim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,723072,224205,489615,0,176,86,88,0
epicontacts,1,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICRanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18912,0,18147,765,3,0,2,1
RcppHMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144131,17355,126744,0,12,5,5,0
RcppTN,1,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27947,2621,25326,0,28,11,17,0
AWR.Athena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wicket,1,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30468,3119,27349,0,10,2,8,0
easyAHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xslt,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3415,24,2897,0,6,1,3,0
gamreg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3470,0,3376,0,3,0,2,0
revgeo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spiderbar,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89010,22682,66281,0,17,7,9,0
sppmix,0,0,1,849,1,1222252,1221985,0,0,0,0,16,15,0,0,0,0,1,142298,0,141869,265,12,0,9,1
modest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCbin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dparser,1,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,653491,56308,0,596240,32,15,0,15
StakeholderAnalysis,0,0,0,0,1,2080,0,2080,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qboxplot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsample,1,480,0,0,1,42450,0,42430,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ThankYouStars,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BatchMap,0,0,0,0,1,2445,0,2445,0,0,0,1,0,1,0,0,0,1,84167,9383,73550,1202,18,6,9,1
anocva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PdPDB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rGoodData,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rLDCP,1,285,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rODE,1,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geojson,1,612,0,0,1,2062,2062,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
epxToR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diderot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RcppQuantuccia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33119,0,30439,2558,5,0,3,1
ArCo,0,0,0,0,1,30644,30644,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
lplyr,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pstat,0,0,0,0,1,9895,9895,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RJSplot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slowraker,1,46,0,0,1,18085,18085,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
infraFDTD.assist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBHdesign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phylocanvas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsurfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coppeCosenzaR,1,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vfcp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
countyfloods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FinAna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaphom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meanr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2124557,2118763,0,5724,10,5,0,4
routr,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GerminaR,1,15,0,0,1,828,828,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WWR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12146,0,0,0,1,0,0,0
cbar,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOEADr,1,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MoLE,0,0,0,0,1,989,989,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nspmix,0,0,0,0,1,26364,26364,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
optimization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9808,0,9808,0,2,0,2,0
EfficientMaxEigenpair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHCtools,0,0,0,0,1,52671,52671,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
WaveLetLongMemory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zFactor,1,251,0,0,1,2756,2756,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
debugme,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
docuSignr,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
groupdata2,1,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI.plugin.msbinlp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI.plugin.optimx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
liteq,1,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EasyMx,0,0,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
htm2txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mafs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monoreg,0,0,0,0,1,685166,0,685166,0,0,0,1,0,1,0,0,0,1,52683,1855,0,50762,7,2,0,3
LZeroSpikeInference,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geomedb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sicegar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vennplot,0,0,0,0,1,380,380,0,0,0,0,1,1,0,0,0,0,1,16291,0,16291,0,2,0,2,0
GSMX,0,0,0,0,1,97638,97638,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
rucrdtw,1,229,0,0,1,119025,119025,0,0,0,0,1,1,0,0,0,0,1,75252,0,75216,0,5,0,3,0
curstatCI,0,0,0,0,1,2370,2370,0,0,0,0,2,2,0,0,0,0,1,37037,1308,35729,0,5,1,4,0
icmm,0,0,0,0,1,935363,935363,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
iDINGO,0,0,0,0,1,95191,95191,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HybridFS,0,0,0,0,1,18755,18755,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
brea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colf,1,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RcppBlaze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10156,0,9596,304,6,0,3,1
Replicate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMhyb,1,29,0,0,1,4045,0,4045,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
D3partitionR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
editData,0,0,0,0,1,346,346,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BaTFLED3D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrownDog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DWLasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DataEntry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
proustr,0,0,0,0,1,2035296,2034986,0,0,0,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0
confinterpret,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
additiveDEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msaR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basictabler,1,612,0,0,1,105612,105612,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
msu,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimTimeVar,0,0,0,0,1,1348,0,1348,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
statsDK,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apercu,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHMM,0,0,0,0,1,39151,39151,0,0,0,0,1,1,0,0,0,0,1,7563,0,0,7563,2,0,0,2
MFKnockoffs,1,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArchaeoPhases,0,0,0,0,1,2405509,0,2405428,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
breakfast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glacierSMBM,0,0,0,0,1,354166,354166,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
isnullptr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,436,0,0,436,1,0,0,1
pder,0,0,0,0,1,2150121,2149696,0,0,0,0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0
pifpaf,1,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ecoseries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EventStudy,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
importar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kfda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LFDREmpiricalBayes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tinyProject,1,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNPMIXcluster,0,0,0,0,1,641633,641633,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
coinmarketcapr,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
econullnetr,1,351,0,0,1,5697,5697,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
prioritylasso,1,148,0,0,1,3115167,3115158,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
parlitools,1,30,0,0,1,1142314,1142261,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
leabRa,0,0,0,0,1,286,286,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mosaicModel,1,95,0,0,1,221934,221934,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
MRFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBMbpkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RcmdrPlugin.sutteForecastR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regexSelect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USCF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brazilmaps,0,0,0,0,1,69083,69083,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
magicLamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QLearning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rstansim,1,3959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
softermax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cptec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ensemblepp,0,0,1,812,1,237602,237602,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FDRSeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24068,369,23699,0,6,1,5,0
ROI.plugin.clp,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
binaryGP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5450,0,5125,229,6,0,3,1
BMT,0,0,0,0,1,36364,36364,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
curvecomp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
envDocument,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQUIVNONINF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fusionclust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gma,0,0,0,0,1,175957,175957,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
IGP,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kpeaks,0,0,0,0,1,15190,15181,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SiER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sure,1,511,0,0,1,37614,0,37614,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
BNSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52753,1812,50941,0,11,4,7,0
leafSTAR,0,0,0,0,1,17751,17751,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
mcMST,1,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tsgui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1548,0,0,1433,5,2,0,1
cytominer,1,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
randnet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rbtt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SampleSize4ClinicalTrials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
googleComputeEngineR,1,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MsdeParEst,0,0,0,0,1,468900,468900,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wildcard,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AurieLSHGaussian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CATTexact,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradientPickerD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
linemap,0,0,0,0,1,1926100,0,1926067,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
MFT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
veccompare,1,559,0,0,1,198,198,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CausalImpact,1,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causalMGM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glassdoor,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADPF,0,0,0,0,1,8999,0,8999,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
auto.pca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medmod,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PredPsych,0,0,0,0,1,563160,563160,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
unifDAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GauPro,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23343,0,23144,0,11,0,9,0
nos,0,0,0,0,1,1659,1659,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
opendotaR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sutteForecastR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yuimaGUI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTSYS,1,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fecR,1,260,0,0,1,21084,0,21084,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
GeoMongo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RTaxometrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distrr,0,0,0,0,1,3544,3544,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
repurrrsive,1,53,0,0,1,159511,159511,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
SMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bios2cor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cprr,1,6,0,0,1,501,501,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mapReasy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modelwordcloud,1,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multilaterals,0,0,0,0,1,4700,0,4700,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PakPMICS2014Ch,0,0,0,0,1,1890411,0,1890400,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PakPMICS2014HH,0,0,0,0,1,1682815,0,1682804,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PakPMICS2014HL,0,0,0,0,1,3186691,0,3186680,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PakPMICS2014Wm,0,0,0,0,1,2896975,0,2896964,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
unjoin,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
csabounds,0,0,0,0,1,6077,6077,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FactorsR,0,0,0,0,1,1914339,0,1914324,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
madrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ohit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNC,1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UdderQuarterInfectionData,0,0,0,0,1,16395,0,16395,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FuzzyNumbers.Ext.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
graphql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,275272,47642,187025,0,31,13,12,0
RcextTools,0,0,0,0,1,792365,792332,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
VDSPCalibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
billboard,0,0,0,0,1,2227633,2227575,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
BosonSampling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5349,0,4981,0,6,0,4,0
cbanalysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dplyrAssist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
freqdom.fda,0,0,1,159,1,21396,21396,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
re2r,1,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,610894,0,111860,0,33,0,12,0
RGeode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6555,402,6153,0,7,2,5,0
threshr,1,226,0,0,1,3754,3754,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
alphavantager,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doubcens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pcdpca,0,0,1,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShinyImage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlphaVantageClient,1,59,0,0,1,1314,1314,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BinarybalancedCut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afpt,1,74,0,0,1,1217,1217,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cr17,0,0,0,0,1,1871,1871,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DelayedEffect.Design,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EcoIndR,0,0,0,0,1,1311,0,1311,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Inflation,0,0,0,0,1,88236,88236,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
jaod,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rDotNet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92033,0,29162,0,42,0,6,0
