pkg_name,pkg_vig_any,pkg_vig_name,pkg_vig_url,words_cnt,error_msg
shinyjqui,1,vignettes/save-and-restore.html,https://cran.r-project.org/web/packages/shinyjqui/vignettes/save-and-restore.html,352,NA
simglm,1,vignettes/GeneralizedModels_legacy.html,https://cran.r-project.org/web/packages/simglm/vignettes/GeneralizedModels_legacy.html,505,NA
simglm,1,vignettes/Intro_legacy.html,https://cran.r-project.org/web/packages/simglm/vignettes/Intro_legacy.html,2069,NA
simglm,1,vignettes/Power_legacy.html,https://cran.r-project.org/web/packages/simglm/vignettes/Power_legacy.html,1304,NA
simglm,1,vignettes/simulation_arguments.html,https://cran.r-project.org/web/packages/simglm/vignettes/simulation_arguments.html,3606,NA
simglm,1,vignettes/tidy_simulation.html,https://cran.r-project.org/web/packages/simglm/vignettes/tidy_simulation.html,2038,NA
simglm,1,vignettes/unbalanced_legacy.html,https://cran.r-project.org/web/packages/simglm/vignettes/unbalanced_legacy.html,1223,NA
textTinyR,1,vignettes/functionality_of_textTinyR_package.html,https://cran.r-project.org/web/packages/textTinyR/vignettes/functionality_of_textTinyR_package.html,5320,NA
textTinyR,1,vignettes/word_vectors_doc2vec.html,https://cran.r-project.org/web/packages/textTinyR/vignettes/word_vectors_doc2vec.html,1183,NA
anMC,0,NA,NA,NA,NA
safer,0,NA,NA,NA,NA
mapsapi,1,vignettes/intro.html,https://cran.r-project.org/web/packages/mapsapi/vignettes/intro.html,452,NA
nmaINLA,1,vignettes/nmaINLA.pdf,https://cran.r-project.org/web/packages/nmaINLA/vignettes/nmaINLA.pdf,696,NA
officer,1,vignettes/officer_reader.html,https://cran.r-project.org/web/packages/officer/vignettes/officer_reader.html,337,NA
officer,1,vignettes/powerpoint.html,https://cran.r-project.org/web/packages/officer/vignettes/powerpoint.html,1557,NA
officer,1,vignettes/word.html,https://cran.r-project.org/web/packages/officer/vignettes/word.html,2038,NA
textclean,0,NA,NA,NA,NA
WordR,1,vignettes/WordR.html,https://cran.r-project.org/web/packages/WordR/vignettes/WordR.html,253,NA
ggiraphExtra,1,vignettes/ggPredict.html,https://cran.r-project.org/web/packages/ggiraphExtra/vignettes/ggPredict.html,568,NA
ggiraphExtra,1,vignettes/introduction.html,https://cran.r-project.org/web/packages/ggiraphExtra/vignettes/introduction.html,236,NA
MSbox,0,NA,NA,NA,NA
survutils,0,NA,NA,NA,NA
BAMBI,0,NA,NA,NA,NA
ggpval,1,vignettes/ggpval.html,https://cran.r-project.org/web/packages/ggpval/vignettes/ggpval.html,210,NA
wdman,1,vignettes/basics.html,https://cran.r-project.org/web/packages/wdman/vignettes/basics.html,748,NA
BALCONY,0,NA,NA,NA,NA
ggstance,0,NA,NA,NA,NA
lumberjack,1,vignettes/extending.html,https://cran.r-project.org/web/packages/lumberjack/vignettes/extending.html,290,NA
lumberjack,1,vignettes/intro.html,https://cran.r-project.org/web/packages/lumberjack/vignettes/intro.html,759,NA
Seurat,0,NA,NA,NA,NA
spind,1,vignettes/spind_vignette.html,https://cran.r-project.org/web/packages/spind/vignettes/spind_vignette.html,2957,NA
spm,1,vignettes/spm.html,https://cran.r-project.org/web/packages/spm/vignettes/spm.html,1227,NA
vagalumeR,0,NA,NA,NA,NA
blastula,0,NA,NA,NA,NA
ncar,0,NA,NA,NA,NA
NonCompart,0,NA,NA,NA,NA
rwalkr,0,NA,NA,NA,NA
binman,1,vignettes/binman-Basics.html,https://cran.r-project.org/web/packages/binman/vignettes/binman-Basics.html,626,NA
CNLTreg,0,NA,NA,NA,NA
CNLTtsa,0,NA,NA,NA,NA
future.batchtools,1,vignettes/future.batchtools.html,https://cran.r-project.org/web/packages/future.batchtools/vignettes/future.batchtools.html,674,NA
qqplotr,1,vignettes/introduction.html,https://cran.r-project.org/web/packages/qqplotr/vignettes/introduction.html,1114,NA
rmpw,0,NA,NA,NA,NA
SmoothWin,0,NA,NA,NA,NA
CATkit,0,NA,NA,NA,NA
CodeDepends,1,vignettes/intro.html,https://cran.r-project.org/web/packages/CodeDepends/vignettes/intro.html,772,NA
dgo,0,NA,NA,NA,NA
easyDes,0,NA,NA,NA,NA
glue,1,vignettes/speed.html,https://cran.r-project.org/web/packages/glue/vignettes/speed.html,277,NA
glue,1,vignettes/transformers.html,https://cran.r-project.org/web/packages/glue/vignettes/transformers.html,594,NA
pinp,1,vignettes/pinp.pdf,https://cran.r-project.org/web/packages/pinp/vignettes/pinp.pdf,869,NA
rmda,0,NA,NA,NA,NA
RTransProb,0,NA,NA,NA,NA
scatterpie,1,vignettes/scatterpie.html,https://cran.r-project.org/web/packages/scatterpie/vignettes/scatterpie.html,151,NA
BayesianTools,1,vignettes/BayesianTools.html,https://cran.r-project.org/web/packages/BayesianTools/vignettes/BayesianTools.html,3970,NA
beyondWhittle,0,NA,NA,NA,NA
DendroSync,0,NA,NA,NA,NA
GCalignR,1,vignettes/GCalignR_How_does_the_Algorithm_work.html,https://cran.r-project.org/web/packages/GCalignR/vignettes/GCalignR_How_does_the_Algorithm_work.html,2016,NA
GCalignR,1,vignettes/GCalignR_step_by_step.html,https://cran.r-project.org/web/packages/GCalignR/vignettes/GCalignR_step_by_step.html,2640,NA
keyring,0,NA,NA,NA,NA
ordinalForest,0,NA,NA,NA,NA
spacyr,0,NA,NA,NA,NA
WRTDStidal,0,NA,NA,NA,NA
benchr,0,NA,NA,NA,NA
GreedyExperimentalDesign,0,NA,NA,NA,NA
MODIStsp,1,vignettes/MODIStsp.pdf,https://cran.r-project.org/web/packages/MODIStsp/vignettes/MODIStsp.pdf,4462,NA
Rlinsolve,0,NA,NA,NA,NA
SpaDES.tools,0,NA,NA,NA,NA
FRK,1,vignettes/FRK_intro.pdf,https://cran.r-project.org/web/packages/FRK/vignettes/FRK_intro.pdf,8370,NA
htree,0,NA,NA,NA,NA
incadata,1,vignettes/incadoc.html,https://cran.r-project.org/web/packages/incadata/vignettes/incadoc.html,362,NA
Rlda,0,NA,NA,NA,NA
gemlog,0,NA,NA,NA,NA
MAGNAMWAR,1,vignettes/using_mag.html,https://cran.r-project.org/web/packages/MAGNAMWAR/vignettes/using_mag.html,2061,NA
qGaussian,0,NA,NA,NA,NA
spass,0,NA,NA,NA,NA
desctable,1,vignettes/desctable.html,https://cran.r-project.org/web/packages/desctable/vignettes/desctable.html,1430,NA
polyPK,1,vignettes/my-vignette.html,https://cran.r-project.org/web/packages/polyPK/vignettes/my-vignette.html,435,NA
bayesDP,1,vignettes/bdpbinomial-vignette.html,https://cran.r-project.org/web/packages/bayesDP/vignettes/bdpbinomial-vignette.html,1552,NA
bayesDP,1,vignettes/bdplm-vignette.html,https://cran.r-project.org/web/packages/bayesDP/vignettes/bdplm-vignette.html,1392,NA
bayesDP,1,vignettes/bdpnormal-vignette.html,https://cran.r-project.org/web/packages/bayesDP/vignettes/bdpnormal-vignette.html,1580,NA
bayesDP,1,vignettes/bdpsurvival-vignette.html,https://cran.r-project.org/web/packages/bayesDP/vignettes/bdpsurvival-vignette.html,2389,NA
cetcolor,1,vignettes/cet_color_schemes.html,https://cran.r-project.org/web/packages/cetcolor/vignettes/cet_color_schemes.html,238,NA
crul,1,vignettes/async.html,https://cran.r-project.org/web/packages/crul/vignettes/async.html,370,NA
crul,1,vignettes/crul_vignette.html,https://cran.r-project.org/web/packages/crul/vignettes/crul_vignette.html,386,NA
crul,1,vignettes/curl-options.html,https://cran.r-project.org/web/packages/crul/vignettes/curl-options.html,946,NA
crul,1,vignettes/how-to-use-crul.html,https://cran.r-project.org/web/packages/crul/vignettes/how-to-use-crul.html,434,NA
MetaSubtract,0,NA,NA,NA,NA
pdfsearch,1,vignettes/intro_to_pdfsearch.html,https://cran.r-project.org/web/packages/pdfsearch/vignettes/intro_to_pdfsearch.html,2599,NA
qicharts2,1,vignettes/qicharts2.html,https://cran.r-project.org/web/packages/qicharts2/vignettes/qicharts2.html,4984,NA
rhoR,0,NA,NA,NA,NA
spelling,0,NA,NA,NA,NA
phylopath,1,vignettes/binary_models.html,https://cran.r-project.org/web/packages/phylopath/vignettes/binary_models.html,518,NA
phylopath,1,vignettes/intro_to_phylopath.html,https://cran.r-project.org/web/packages/phylopath/vignettes/intro_to_phylopath.html,1414,NA
ggforce,1,vignettes/Visual_Guide.html,https://cran.r-project.org/web/packages/ggforce/vignettes/Visual_Guide.html,2842,NA
ggraph,1,vignettes/Edges.html,https://cran.r-project.org/web/packages/ggraph/vignettes/Edges.html,1764,NA
ggraph,1,vignettes/Layouts.html,https://cran.r-project.org/web/packages/ggraph/vignettes/Layouts.html,1291,NA
ggraph,1,vignettes/Nodes.html,https://cran.r-project.org/web/packages/ggraph/vignettes/Nodes.html,605,NA
AcousticNDLCodeR,0,NA,NA,NA,NA
CytobankAPI,1,vignettes/cytobank-advanced-analyses.html,https://cran.r-project.org/web/packages/CytobankAPI/vignettes/cytobank-advanced-analyses.html,818,NA
CytobankAPI,1,vignettes/cytobank-quickstart.html,https://cran.r-project.org/web/packages/CytobankAPI/vignettes/cytobank-quickstart.html,849,NA
docxtools,1,vignettes/numbers-in-engineering-format.html,https://cran.r-project.org/web/packages/docxtools/vignettes/numbers-in-engineering-format.html,527,NA
docxtools,1,vignettes/put-workspace-in-docx.html,https://cran.r-project.org/web/packages/docxtools/vignettes/put-workspace-in-docx.html,464,NA
ggfittext,1,vignettes/introduction-to-ggfittext.html,https://cran.r-project.org/web/packages/ggfittext/vignettes/introduction-to-ggfittext.html,918,NA
bmixture,0,NA,NA,NA,NA
permDep,0,NA,NA,NA,NA
satscanMapper,0,NA,NA,NA,NA
GADMTools,1,vignettes/Using_GADMTools.pdf,https://cran.r-project.org/web/packages/GADMTools/vignettes/Using_GADMTools.pdf,2074,NA
kernelboot,0,NA,NA,NA,NA
visdat,1,vignettes/using_visdat.html,https://cran.r-project.org/web/packages/visdat/vignettes/using_visdat.html,935,NA
DatabionicSwarm,1,vignettes/DatabionicSwarm.html,https://cran.r-project.org/web/packages/DatabionicSwarm/vignettes/DatabionicSwarm.html,947,NA
GeneralizedUmatrix,1,vignettes/GeneralizedUmatrix.html,https://cran.r-project.org/web/packages/GeneralizedUmatrix/vignettes/GeneralizedUmatrix.html,541,NA
ggedit,0,NA,NA,NA,NA
glmmTMB,1,vignettes/covstruct.html,https://cran.r-project.org/web/packages/glmmTMB/vignettes/covstruct.html,1297,NA
glmmTMB,1,vignettes/mcmc.html,https://cran.r-project.org/web/packages/glmmTMB/vignettes/mcmc.html,171,NA
glmmTMB,1,vignettes/miscEx.html,https://cran.r-project.org/web/packages/glmmTMB/vignettes/miscEx.html,58,NA
glmmTMB,1,vignettes/sim.html,https://cran.r-project.org/web/packages/glmmTMB/vignettes/sim.html,135,NA
glmmTMB,1,vignettes/troubleshooting.html,https://cran.r-project.org/web/packages/glmmTMB/vignettes/troubleshooting.html,772,NA
glmmTMB,1,vignettes/glmmTMB.pdf,https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.pdf,1298,NA
processmapR,1,vignettes/processmapr.html,https://cran.r-project.org/web/packages/processmapR/vignettes/processmapr.html,18,NA
spup,1,vignettes/CN_v2.html,https://cran.r-project.org/web/packages/spup/vignettes/CN_v2.html,1899,NA
spup,1,vignettes/DEM_v3.html,https://cran.r-project.org/web/packages/spup/vignettes/DEM_v3.html,2024,NA
spup,1,vignettes/ExternalModel_v2.html,https://cran.r-project.org/web/packages/spup/vignettes/ExternalModel_v2.html,640,NA
spup,1,vignettes/Rotterdam.html,https://cran.r-project.org/web/packages/spup/vignettes/Rotterdam.html,995,NA
disco,0,NA,NA,NA,NA
drtmle,1,vignettes/using_drtmle.html,https://cran.r-project.org/web/packages/drtmle/vignettes/using_drtmle.html,5084,NA
neatmaps,0,NA,NA,NA,NA
simule,0,NA,NA,NA,NA
bupaR,0,NA,NA,NA,NA
GenomicMating,0,NA,NA,NA,NA
ImputeRobust,0,NA,NA,NA,NA
biolink,0,NA,NA,NA,NA
crplyr,0,NA,NA,NA,NA
expint,1,vignettes/expint.pdf,https://cran.r-project.org/web/packages/expint/vignettes/expint.pdf,1465,NA
learnr,0,NA,NA,NA,NA
mfe,1,vignettes/mfe-vignette.html,https://cran.r-project.org/web/packages/mfe/vignettes/mfe-vignette.html,1864,NA
multicmp,0,NA,NA,NA,NA
pool,0,NA,NA,NA,NA
SCORPIUS,1,vignettes/ginhoux.html,https://cran.r-project.org/web/packages/SCORPIUS/vignettes/ginhoux.html,364,NA
SCORPIUS,1,vignettes/simulated-data.html,https://cran.r-project.org/web/packages/SCORPIUS/vignettes/simulated-data.html,397,NA
support.BWS2,0,NA,NA,NA,NA
taxlist,1,vignettes/taxlist-intro.html,https://cran.r-project.org/web/packages/taxlist/vignettes/taxlist-intro.html,1007,NA
vegtable,0,NA,NA,NA,NA
cld3,0,NA,NA,NA,NA
dynOmics,1,vignettes/DynOmicsUserManual.html,https://cran.r-project.org/web/packages/dynOmics/vignettes/DynOmicsUserManual.html,1004,NA
prioritizr,1,vignettes/gurobi_installation.html,https://cran.r-project.org/web/packages/prioritizr/vignettes/gurobi_installation.html,1266,NA
prioritizr,1,vignettes/prioritizr.html,https://cran.r-project.org/web/packages/prioritizr/vignettes/prioritizr.html,6028,NA
prioritizr,1,vignettes/publication_record.html,https://cran.r-project.org/web/packages/prioritizr/vignettes/publication_record.html,78,NA
prioritizr,1,vignettes/saltspring.html,https://cran.r-project.org/web/packages/prioritizr/vignettes/saltspring.html,1261,NA
prioritizr,1,vignettes/tasmania.html,https://cran.r-project.org/web/packages/prioritizr/vignettes/tasmania.html,1501,NA
prioritizr,1,vignettes/zones.html,https://cran.r-project.org/web/packages/prioritizr/vignettes/zones.html,1923,NA
raptr,1,vignettes/raptr.html,https://cran.r-project.org/web/packages/raptr/vignettes/raptr.html,4864,NA
ropercenter,1,vignettes/ropercenter-vignette.html,https://cran.r-project.org/web/packages/ropercenter/vignettes/ropercenter-vignette.html,820,NA
SimMultiCorrData,1,vignettes/benefits.html,https://cran.r-project.org/web/packages/SimMultiCorrData/vignettes/benefits.html,998,NA
SimMultiCorrData,1,vignettes/dist_comp.html,https://cran.r-project.org/web/packages/SimMultiCorrData/vignettes/dist_comp.html,534,NA
SimMultiCorrData,1,vignettes/errorloop.html,https://cran.r-project.org/web/packages/SimMultiCorrData/vignettes/errorloop.html,272,NA
SimMultiCorrData,1,vignettes/functions.html,https://cran.r-project.org/web/packages/SimMultiCorrData/vignettes/functions.html,1629,NA
SimMultiCorrData,1,vignettes/method_comp.html,https://cran.r-project.org/web/packages/SimMultiCorrData/vignettes/method_comp.html,1217,NA
SimMultiCorrData,1,vignettes/sixth_validpdf.html,https://cran.r-project.org/web/packages/SimMultiCorrData/vignettes/sixth_validpdf.html,1264,NA
SimMultiCorrData,1,vignettes/variable_types.html,https://cran.r-project.org/web/packages/SimMultiCorrData/vignettes/variable_types.html,948,NA
SimMultiCorrData,1,vignettes/workflow.html,https://cran.r-project.org/web/packages/SimMultiCorrData/vignettes/workflow.html,2245,NA
colordistance,1,vignettes/binning-methods.html,https://cran.r-project.org/web/packages/colordistance/vignettes/binning-methods.html,3289,NA
colordistance,1,vignettes/color-metrics.html,https://cran.r-project.org/web/packages/colordistance/vignettes/color-metrics.html,1235,NA
colordistance,1,vignettes/color-spaces.html,https://cran.r-project.org/web/packages/colordistance/vignettes/color-spaces.html,1864,NA
colordistance,1,vignettes/colordistance-introduction.html,https://cran.r-project.org/web/packages/colordistance/vignettes/colordistance-introduction.html,2396,NA
colordistance,1,vignettes/lab-analyses.html,https://cran.r-project.org/web/packages/colordistance/vignettes/lab-analyses.html,867,NA
CytobankAPIstats,0,NA,NA,NA,NA
dng,0,NA,NA,NA,NA
GBJ,1,vignettes/GBJ_tutorial.html,https://cran.r-project.org/web/packages/GBJ/vignettes/GBJ_tutorial.html,927,NA
ClusterBootstrap,0,NA,NA,NA,NA
fetchR,1,vignettes/introduction-to-fetchR.html,https://cran.r-project.org/web/packages/fetchR/vignettes/introduction-to-fetchR.html,1314,NA
jpmesh,1,vignettes/usage.html,https://cran.r-project.org/web/packages/jpmesh/vignettes/usage.html,128,NA
padr,1,vignettes/padr_custom.html,https://cran.r-project.org/web/packages/padr/vignettes/padr_custom.html,536,NA
padr,1,vignettes/padr_implementation.html,https://cran.r-project.org/web/packages/padr/vignettes/padr_implementation.html,583,NA
padr,1,vignettes/padr.html,https://cran.r-project.org/web/packages/padr/vignettes/padr.html,1209,NA
treeDA,1,vignettes/treeda-vignette.html,https://cran.r-project.org/web/packages/treeDA/vignettes/treeda-vignette.html,1474,NA
unpivotr,1,vignettes/compass-directions.html,https://cran.r-project.org/web/packages/unpivotr/vignettes/compass-directions.html,1240,NA
unpivotr,1,vignettes/html.html,https://cran.r-project.org/web/packages/unpivotr/vignettes/html.html,336,NA
unpivotr,1,vignettes/small-multiples.html,https://cran.r-project.org/web/packages/unpivotr/vignettes/small-multiples.html,563,NA
catcont,0,NA,NA,NA,NA
cellWise,1,vignettes/DDC_examples.html,https://cran.r-project.org/web/packages/cellWise/vignettes/DDC_examples.html,730,NA
cellWise,1,vignettes/Wrap_examples.html,https://cran.r-project.org/web/packages/cellWise/vignettes/Wrap_examples.html,599,NA
multinet,0,NA,NA,NA,NA
phylogram,1,vignettes/phylogram-vignette.html,https://cran.r-project.org/web/packages/phylogram/vignettes/phylogram-vignette.html,1825,NA
coreCT,1,vignettes/Using_coreCT.html,https://cran.r-project.org/web/packages/coreCT/vignettes/Using_coreCT.html,620,NA
mosaicCore,0,NA,NA,NA,NA
patternplot,1,vignettes/patternplot-intro.html,https://cran.r-project.org/web/packages/patternplot/vignettes/patternplot-intro.html,315,NA
RIA,1,vignettes/RIA.html,https://cran.r-project.org/web/packages/RIA/vignettes/RIA.html,15892,NA
splot,0,NA,NA,NA,NA
hexSticker,0,NA,NA,NA,NA
KnowBR,0,NA,NA,NA,NA
subscreen,0,NA,NA,NA,NA
BUCSS,0,NA,NA,NA,NA
fastDummies,1,vignettes/making-dummy-rows.html,https://cran.r-project.org/web/packages/fastDummies/vignettes/making-dummy-rows.html,406,NA
fastDummies,1,vignettes/making-dummy-variables.html,https://cran.r-project.org/web/packages/fastDummies/vignettes/making-dummy-variables.html,413,NA
googleLanguageR,1,vignettes/nlp.html,https://cran.r-project.org/web/packages/googleLanguageR/vignettes/nlp.html,1360,NA
googleLanguageR,1,vignettes/setup.html,https://cran.r-project.org/web/packages/googleLanguageR/vignettes/setup.html,349,NA
googleLanguageR,1,vignettes/speech.html,https://cran.r-project.org/web/packages/googleLanguageR/vignettes/speech.html,398,NA
googleLanguageR,1,vignettes/text-to-speech.html,https://cran.r-project.org/web/packages/googleLanguageR/vignettes/text-to-speech.html,614,NA
googleLanguageR,1,vignettes/translation.html,https://cran.r-project.org/web/packages/googleLanguageR/vignettes/translation.html,447,NA
LEGIT,1,vignettes/GxE_testing.html,https://cran.r-project.org/web/packages/LEGIT/vignettes/GxE_testing.html,700,NA
LEGIT,1,vignettes/LEGIT.html,https://cran.r-project.org/web/packages/LEGIT/vignettes/LEGIT.html,1120,NA
mlrMBO,1,vignettes/mlrMBO.html,https://cran.r-project.org/web/packages/mlrMBO/vignettes/mlrMBO.html,590,NA
tidyxl,1,vignettes/data-validation-rules.html,https://cran.r-project.org/web/packages/tidyxl/vignettes/data-validation-rules.html,1613,NA
tidyxl,1,vignettes/smells.html,https://cran.r-project.org/web/packages/tidyxl/vignettes/smells.html,713,NA
tidyxl,1,vignettes/tidyxl.html,https://cran.r-project.org/web/packages/tidyxl/vignettes/tidyxl.html,2071,NA
momentuHMM,1,vignettes/momentuHMM.pdf,https://cran.r-project.org/web/packages/momentuHMM/vignettes/momentuHMM.pdf,12902,NA
womblR,1,vignettes/womblR-example.html,https://cran.r-project.org/web/packages/womblR/vignettes/womblR-example.html,2046,NA
chinese.misc,0,NA,NA,NA,NA
cstab,0,NA,NA,NA,NA
ggimage,1,vignettes/ggimage.html,https://cran.r-project.org/web/packages/ggimage/vignettes/ggimage.html,264,NA
