name,pkg_first
survivALL,https://cran.r-project.org/src/contrib/Archive/survivALL/survivALL_0.9.0.tar.gz
worms,https://cran.r-project.org/src/contrib/Archive/worms/worms_0.2.1.tar.gz
EpiCurve,https://cran.r-project.org/src/contrib/Archive/EpiCurve/EpiCurve_1.0-0.tar.gz
MARX,https://cran.r-project.org/src/contrib/Archive/MARX/MARX_0.1.tar.gz
VarReg,https://cran.r-project.org/src/contrib/Archive/VarReg/VarReg_1.0.1.tar.gz
APML0,https://cran.r-project.org/src/contrib/Archive/APML0/APML0_0.2.tar.gz
komadown,https://cran.r-project.org/src/contrib/Archive/komadown/komadown_0.1.0.tar.gz
leaflet.esri,https://cran.r-project.org/src/contrib/Archive/leaflet.esri/leaflet.esri_0.2.tar.gz
rpql,https://cran.r-project.org/src/contrib/Archive/rpql/rpql_0.5.tar.gz
leaflet.extras,https://cran.r-project.org/src/contrib/Archive/leaflet.extras/leaflet.extras_0.2.tar.gz
s2,https://cran.r-project.org/src/contrib/Archive/s2/s2_0.1-1.tar.gz
interflex,https://cran.r-project.org/src/contrib/Archive/interflex/interflex_1.0.2.tar.gz
utilsIPEA,https://cran.r-project.org/src/contrib/Archive/utilsIPEA/utilsIPEA_0.0.1.tar.gz
wiqid,https://cran.r-project.org/src/contrib/Archive/wiqid/wiqid_0.1.0.tar.gz
ClusVis,https://cran.r-project.org/src/contrib/Archive/ClusVis/ClusVis_1.0.0.tar.gz
denseFLMM,https://cran.r-project.org/src/contrib/Archive/denseFLMM/denseFLMM_0.1.0.tar.gz
mschart,https://cran.r-project.org/src/contrib/Archive/mschart/mschart_0.2.0.tar.gz
esmprep,https://cran.r-project.org/src/contrib/Archive/esmprep/esmprep_0.1.0.tar.gz
HiCblock,https://cran.r-project.org/src/contrib/Archive/HiCblock/HiCblock_1.0.tar.gz
HiCglmi,https://cran.r-project.org/src/contrib/Archive/HiCglmi/HiCglmi_1.0.tar.gz
stampr,https://cran.r-project.org/src/contrib/Archive/stampr/stampr_0.1.tar.gz
bioOED,https://cran.r-project.org/src/contrib/Archive/bioOED/bioOED_0.1.1.tar.gz
genderBR,https://cran.r-project.org/src/contrib/Archive/genderBR/genderBR_1.0.1.tar.gz
uncmbb,https://cran.r-project.org/src/contrib/Archive/uncmbb/uncmbb_0.1.0.tar.gz
brglm2,https://cran.r-project.org/src/contrib/Archive/brglm2/brglm2_0.1.3.tar.gz
classiFunc,https://cran.r-project.org/src/contrib/Archive/classiFunc/classiFunc_0.1.0.tar.gz
corehunter,https://cran.r-project.org/src/contrib/Archive/corehunter/corehunter_3.0.0.tar.gz
meltt,https://cran.r-project.org/src/contrib/Archive/meltt/meltt_0.3.0.tar.gz
sglg,https://cran.r-project.org/src/contrib/Archive/sglg/sglg_0.1.0.tar.gz
foghorn,https://cran.r-project.org/src/contrib/Archive/foghorn/foghorn_0.4.2.tar.gz
yesno,https://cran.r-project.org/src/contrib/Archive/yesno/yesno_0.0.2.tar.gz
fpp2,https://cran.r-project.org/src/contrib/Archive/fpp2/fpp2_2.0.tar.gz
gldrm,https://cran.r-project.org/src/contrib/Archive/gldrm/gldrm_1.1.tar.gz
MultiVarSel,https://cran.r-project.org/src/contrib/Archive/MultiVarSel/MultiVarSel_1.0.tar.gz
survtmle,https://cran.r-project.org/src/contrib/Archive/survtmle/survtmle_1.0.0.tar.gz
tsensembler,https://cran.r-project.org/src/contrib/Archive/tsensembler/tsensembler_0.0.2.tar.gz
bioimagetools,https://cran.r-project.org/src/contrib/Archive/bioimagetools/bioimagetools_0.3.0.tar.gz
di,https://cran.r-project.org/src/contrib/Archive/di/di_1.0.0.tar.gz
snpReady,https://cran.r-project.org/src/contrib/Archive/snpReady/snpReady_0.9.3.tar.gz
nmw,https://cran.r-project.org/src/contrib/Archive/nmw/nmw_0.1.1.tar.gz
swmmr,https://cran.r-project.org/src/contrib/Archive/swmmr/swmmr_0.7.0.tar.gz
AnnotationBustR,https://cran.r-project.org/src/contrib/Archive/AnnotationBustR/AnnotationBustR_1.0.tar.gz
esvis,https://cran.r-project.org/src/contrib/Archive/esvis/esvis_0.1.0.tar.gz
SentimentAnalysis,https://cran.r-project.org/src/contrib/Archive/SentimentAnalysis/SentimentAnalysis_1.2-0.tar.gz
spc4sts,https://cran.r-project.org/src/contrib/Archive/spc4sts/spc4sts_0.1.1.tar.gz
textstem,https://cran.r-project.org/src/contrib/Archive/textstem/textstem_0.0.1.tar.gz
ggconf,https://cran.r-project.org/src/contrib/Archive/ggconf/ggconf_0.1.tar.gz
liureg,https://cran.r-project.org/src/contrib/Archive/liureg/liureg_1.0.tar.gz
ReinforcementLearning,https://cran.r-project.org/src/contrib/Archive/ReinforcementLearning/ReinforcementLearning_1.0.0.tar.gz
tint,https://cran.r-project.org/src/contrib/Archive/tint/tint_0.0.2.tar.gz
alfred,https://cran.r-project.org/src/contrib/Archive/alfred/alfred_0.1.0.tar.gz
eply,https://cran.r-project.org/src/contrib/Archive/eply/eply_0.1.0.tar.gz
RWildbook,https://cran.r-project.org/src/contrib/Archive/RWildbook/RWildbook_0.9.1.tar.gz
bsplus,https://cran.r-project.org/src/contrib/Archive/bsplus/bsplus_0.1.0.tar.gz
kernplus,https://cran.r-project.org/src/contrib/Archive/kernplus/kernplus_0.1.0.tar.gz
bigKRLS,https://cran.r-project.org/src/contrib/Archive/bigKRLS/bigKRLS_1.5.1.tar.gz
data.world,https://cran.r-project.org/src/contrib/Archive/data.world/data.world_1.1.1.tar.gz
factorMerger,https://cran.r-project.org/src/contrib/Archive/factorMerger/factorMerger_0.3.1.tar.gz
fbar,https://cran.r-project.org/src/contrib/Archive/fbar/fbar_0.1.16.tar.gz
ForestTools,https://cran.r-project.org/src/contrib/Archive/ForestTools/ForestTools_0.1.0.tar.gz
APfun,https://cran.r-project.org/src/contrib/Archive/APfun/APfun_0.1.0.tar.gz
epidata,https://cran.r-project.org/src/contrib/Archive/epidata/epidata_0.1.0.tar.gz
toxplot,https://cran.r-project.org/src/contrib/Archive/toxplot/toxplot_0.1.0.tar.gz
UncertainInterval,https://cran.r-project.org/src/contrib/Archive/UncertainInterval/UncertainInterval_0.3.0.tar.gz
sparseFLMM,https://cran.r-project.org/src/contrib/Archive/sparseFLMM/sparseFLMM_0.1.0.tar.gz
cvequality,https://cran.r-project.org/src/contrib/Archive/cvequality/cvequality_0.1.1.tar.gz
errorlocate,https://cran.r-project.org/src/contrib/Archive/errorlocate/errorlocate_0.1.2.tar.gz
mstR,https://cran.r-project.org/src/contrib/Archive/mstR/mstR_1.0.tar.gz
normalr,https://cran.r-project.org/src/contrib/Archive/normalr/normalr_0.0.1.tar.gz
bindrcpp,https://cran.r-project.org/src/contrib/Archive/bindrcpp/bindrcpp_0.1.tar.gz
geofacet,https://cran.r-project.org/src/contrib/Archive/geofacet/geofacet_0.1.4.tar.gz
phantom,https://cran.r-project.org/src/contrib/Archive/phantom/phantom_0.1.0.tar.gz
SeqKat,https://cran.r-project.org/src/contrib/Archive/SeqKat/SeqKat_0.0.4.tar.gz
encode,https://cran.r-project.org/src/contrib/Archive/encode/encode_0.2.tar.gz
productivity,https://cran.r-project.org/src/contrib/Archive/productivity/productivity_0.1.0.tar.gz
SubTite,https://cran.r-project.org/src/contrib/Archive/SubTite/SubTite_1.0.0.tar.gz
bairt,https://cran.r-project.org/src/contrib/Archive/bairt/bairt_0.1.1.tar.gz
dfped,https://cran.r-project.org/src/contrib/Archive/dfped/dfped_1.0.tar.gz
ssc,https://cran.r-project.org/src/contrib/Archive/ssc/ssc_1.0.tar.gz
quotedargs,https://cran.r-project.org/src/contrib/Archive/quotedargs/quotedargs_0.1.0.tar.gz
blob,https://cran.r-project.org/src/contrib/Archive/blob/blob_1.0.0.tar.gz
interp,https://cran.r-project.org/src/contrib/Archive/interp/interp_1.0-27.tar.gz
orthoDr,https://cran.r-project.org/src/contrib/Archive/orthoDr/orthoDr_0.1.0.tar.gz
windfarmGA,https://cran.r-project.org/src/contrib/Archive/windfarmGA/windfarmGA_1.0.tar.gz
DMRnet,https://cran.r-project.org/src/contrib/Archive/DMRnet/DMRnet_0.1.0.tar.gz
sfdct,https://cran.r-project.org/src/contrib/Archive/sfdct/sfdct_0.0.3.tar.gz
DPWeibull,https://cran.r-project.org/src/contrib/Archive/DPWeibull/DPWeibull_1.0.tar.gz
GPGame,https://cran.r-project.org/src/contrib/Archive/GPGame/GPGame_1.0.0.tar.gz
SetTest,https://cran.r-project.org/src/contrib/Archive/SetTest/SetTest_0.1.0.tar.gz
AdapSamp,https://cran.r-project.org/src/contrib/Archive/AdapSamp/AdapSamp_1.0.tar.gz
horserule,https://cran.r-project.org/src/contrib/Archive/horserule/horserule_0.1.0.tar.gz
incR,https://cran.r-project.org/src/contrib/Archive/incR/incR_0.3.1.tar.gz
RNRCS,https://cran.r-project.org/src/contrib/Archive/RNRCS/RNRCS_0.1.0.tar.gz
descriptr,https://cran.r-project.org/src/contrib/Archive/descriptr/descriptr_0.1.0.tar.gz
eventdataR,https://cran.r-project.org/src/contrib/Archive/eventdataR/eventdataR_0.1.0.tar.gz
rarhsmm,https://cran.r-project.org/src/contrib/Archive/rarhsmm/rarhsmm_1.0.1.tar.gz
gamRR,https://cran.r-project.org/src/contrib/Archive/gamRR/gamRR_0.1.0.tar.gz
metScanR,https://cran.r-project.org/src/contrib/Archive/metScanR/metScanR_0.0.1.tar.gz
RNAsmc,https://cran.r-project.org/src/contrib/Archive/RNAsmc/RNAsmc_0.1.0.tar.gz
g2f,https://cran.r-project.org/src/contrib/Archive/g2f/g2f_0.1.tar.gz
QuantTools,https://cran.r-project.org/src/contrib/Archive/QuantTools/QuantTools_0.5.0.tar.gz
Rgb,https://cran.r-project.org/src/contrib/Archive/Rgb/Rgb_1.5.0.tar.gz
datetime,https://cran.r-project.org/src/contrib/Archive/datetime/datetime_0.1.2.tar.gz
splithalf,https://cran.r-project.org/src/contrib/Archive/splithalf/splithalf_0.1.0.tar.gz
survidm,https://cran.r-project.org/src/contrib/Archive/survidm/survidm_0.1.0.tar.gz
wpp2017,https://cran.r-project.org/src/contrib/Archive/wpp2017/wpp2017_1.0-1.tar.gz
EthSEQ,https://cran.r-project.org/src/contrib/Archive/EthSEQ/EthSEQ_2.0.0.tar.gz
metaviz,https://cran.r-project.org/src/contrib/Archive/metaviz/metaviz_0.1.0.tar.gz
MonteCarlo,https://cran.r-project.org/src/contrib/Archive/MonteCarlo/MonteCarlo_1.0.0.tar.gz
rdlocrand,https://cran.r-project.org/src/contrib/Archive/rdlocrand/rdlocrand_0.1.tar.gz
adaptiveGPCA,https://cran.r-project.org/src/contrib/Archive/adaptiveGPCA/adaptiveGPCA_0.1.1.tar.gz
gfmR,https://cran.r-project.org/src/contrib/Archive/gfmR/gfmR_1.0-1.tar.gz
patentsview,https://cran.r-project.org/src/contrib/Archive/patentsview/patentsview_0.1.0.tar.gz
assignPOP,https://cran.r-project.org/src/contrib/Archive/assignPOP/assignPOP_1.1.1.tar.gz
bindr,https://cran.r-project.org/src/contrib/Archive/bindr/bindr_0.1.tar.gz
pacotest,https://cran.r-project.org/src/contrib/Archive/pacotest/pacotest_0.2.1.tar.gz
xtractomatic,https://cran.r-project.org/src/contrib/Archive/xtractomatic/xtractomatic_3.1.1.tar.gz
aniDom,https://cran.r-project.org/src/contrib/Archive/aniDom/aniDom_0.1.1.tar.gz
gfer,https://cran.r-project.org/src/contrib/Archive/gfer/gfer_0.1.3.tar.gz
widyr,https://cran.r-project.org/src/contrib/Archive/widyr/widyr_0.1.0.tar.gz
datetimeutils,https://cran.r-project.org/src/contrib/Archive/datetimeutils/datetimeutils_0.2-7.tar.gz
Rcriticor,https://cran.r-project.org/src/contrib/Archive/Rcriticor/Rcriticor_1.1.tar.gz
rmonad,https://cran.r-project.org/src/contrib/Archive/rmonad/rmonad_0.1.0.tar.gz
sim1000G,https://cran.r-project.org/src/contrib/Archive/sim1000G/sim1000G_1.3.tar.gz
cronR,https://cran.r-project.org/src/contrib/Archive/cronR/cronR_0.3.0.tar.gz
EpiILM,https://cran.r-project.org/src/contrib/Archive/EpiILM/EpiILM_1.0.tar.gz
wgeesel,https://cran.r-project.org/src/contrib/Archive/wgeesel/wgeesel_1.0.tar.gz
lime,https://cran.r-project.org/src/contrib/Archive/lime/lime_0.3.0.tar.gz
anomalyDetection,https://cran.r-project.org/src/contrib/Archive/anomalyDetection/anomalyDetection_0.1.0.tar.gz
ACMEeqtl,https://cran.r-project.org/src/contrib/Archive/ACMEeqtl/ACMEeqtl_1.4.tar.gz
KraljicMatrix,https://cran.r-project.org/src/contrib/Archive/KraljicMatrix/KraljicMatrix_0.1.0.tar.gz
origami,https://cran.r-project.org/src/contrib/Archive/origami/origami_0.8.0.tar.gz
robets,https://cran.r-project.org/src/contrib/Archive/robets/robets_1.0.tar.gz
slickR,https://cran.r-project.org/src/contrib/Archive/slickR/slickR_0.1.0.tar.gz
adeba,https://cran.r-project.org/src/contrib/Archive/adeba/adeba_1.0.1.tar.gz
hansard,https://cran.r-project.org/src/contrib/Archive/hansard/hansard_0.2.5.tar.gz
RcmdrPlugin.aRnova,https://cran.r-project.org/src/contrib/Archive/RcmdrPlugin.aRnova/RcmdrPlugin.aRnova_0.0.4.tar.gz
tmcn,https://cran.r-project.org/src/contrib/Archive/tmcn/tmcn_0.2-8.tar.gz
OpenML,https://cran.r-project.org/src/contrib/Archive/OpenML/OpenML_1.0.tar.gz
rpostgisLT,https://cran.r-project.org/src/contrib/Archive/rpostgisLT/rpostgisLT_0.4.0.tar.gz
ashr,https://cran.r-project.org/src/contrib/Archive/ashr/ashr_2.0.5.tar.gz
DoE.MIParray,https://cran.r-project.org/src/contrib/Archive/DoE.MIParray/DoE.MIParray_0.10.tar.gz
fauxpas,https://cran.r-project.org/src/contrib/Archive/fauxpas/fauxpas_0.1.0.tar.gz
GetITRData,https://cran.r-project.org/src/contrib/Archive/GetITRData/GetITRData_0.5.tar.gz
ldhmm,https://cran.r-project.org/src/contrib/Archive/ldhmm/ldhmm_0.1.0.tar.gz
idmTPreg,https://cran.r-project.org/src/contrib/Archive/idmTPreg/idmTPreg_1.0.tar.gz
projector,https://cran.r-project.org/src/contrib/Archive/projector/projector_0.0.1.tar.gz
worldmet,https://cran.r-project.org/src/contrib/Archive/worldmet/worldmet_0.7.5.tar.gz
zenplots,https://cran.r-project.org/src/contrib/Archive/zenplots/zenplots_0.0-1.tar.gz
fuzzywuzzyR,https://cran.r-project.org/src/contrib/Archive/fuzzywuzzyR/fuzzywuzzyR_1.0.0.tar.gz
photobiologyLamps,https://cran.r-project.org/src/contrib/Archive/photobiologyLamps/photobiologyLamps_0.4.1.tar.gz
rospca,https://cran.r-project.org/src/contrib/Archive/rospca/rospca_1.0.0.tar.gz
nzpullover,https://cran.r-project.org/src/contrib/Archive/nzpullover/nzpullover_0.0.2.tar.gz
Rcssplot,https://cran.r-project.org/src/contrib/Archive/Rcssplot/Rcssplot_0.2.0.0.tar.gz
rpgm,https://cran.r-project.org/src/contrib/Archive/rpgm/rpgm_0.1.3.tar.gz
stoRy,https://cran.r-project.org/src/contrib/Archive/stoRy/stoRy_0.1.0.tar.gz
bea.R,https://cran.r-project.org/src/contrib/Archive/bea.R/bea.R_1.0.0.tar.gz
CPBayes,https://cran.r-project.org/src/contrib/Archive/CPBayes/CPBayes_0.1.0.tar.gz
multfisher,https://cran.r-project.org/src/contrib/Archive/multfisher/multfisher_1.0.tar.gz
BEACH,https://cran.r-project.org/src/contrib/Archive/BEACH/BEACH_1.1.1.tar.gz
lassopv,https://cran.r-project.org/src/contrib/Archive/lassopv/lassopv_0.1.1.tar.gz
suncalc,https://cran.r-project.org/src/contrib/Archive/suncalc/suncalc_0.1.tar.gz
VeryLargeIntegers,https://cran.r-project.org/src/contrib/Archive/VeryLargeIntegers/VeryLargeIntegers_0.1.0.tar.gz
CircMLE,https://cran.r-project.org/src/contrib/Archive/CircMLE/CircMLE_0.1.0.tar.gz
sNPLS,https://cran.r-project.org/src/contrib/Archive/sNPLS/sNPLS_0.1.1.tar.gz
confSAM,https://cran.r-project.org/src/contrib/Archive/confSAM/confSAM_0.1.tar.gz
ratios,https://cran.r-project.org/src/contrib/Archive/ratios/ratios_1.0.0.tar.gz
ggmuller,https://cran.r-project.org/src/contrib/Archive/ggmuller/ggmuller_0.2.0.tar.gz
PakPC2017,https://cran.r-project.org/src/contrib/Archive/PakPC2017/PakPC2017_0.1.0.tar.gz
Brundle,https://cran.r-project.org/src/contrib/Archive/Brundle/Brundle_1.0.5.tar.gz
clust.bin.pair,https://cran.r-project.org/src/contrib/Archive/clust.bin.pair/clust.bin.pair_0.0.6.tar.gz
ratesci,https://cran.r-project.org/src/contrib/Archive/ratesci/ratesci_0.1-0.tar.gz
EMMIXcskew,https://cran.r-project.org/src/contrib/Archive/EMMIXcskew/EMMIXcskew_0.9-4.tar.gz
inferr,https://cran.r-project.org/src/contrib/Archive/inferr/inferr_0.1.0.tar.gz
mopa,https://cran.r-project.org/src/contrib/Archive/mopa/mopa_1.0.0.tar.gz
Rilostat,https://cran.r-project.org/src/contrib/Archive/Rilostat/Rilostat_0.1.tar.gz
revdbayes,https://cran.r-project.org/src/contrib/Archive/revdbayes/revdbayes_1.0.0.tar.gz
swCRTdesign,https://cran.r-project.org/src/contrib/Archive/swCRTdesign/swCRTdesign_2.1.tar.gz
tatoo,https://cran.r-project.org/src/contrib/Archive/tatoo/tatoo_1.0.5.tar.gz
fivethirtyeight,https://cran.r-project.org/src/contrib/Archive/fivethirtyeight/fivethirtyeight_0.1.0.tar.gz
tidygraph,https://cran.r-project.org/src/contrib/Archive/tidygraph/tidygraph_1.0.0.tar.gz
npcopTest,https://cran.r-project.org/src/contrib/Archive/npcopTest/npcopTest_1.02.tar.gz
vote,https://cran.r-project.org/src/contrib/Archive/vote/vote_1.0-0.tar.gz
adepro,https://cran.r-project.org/src/contrib/Archive/adepro/adepro_0.1.0.tar.gz
OutliersO3,https://cran.r-project.org/src/contrib/Archive/OutliersO3/OutliersO3_0.2.1.tar.gz
PTXQC,https://cran.r-project.org/src/contrib/Archive/PTXQC/PTXQC_0.80.13.tar.gz
valuer,https://cran.r-project.org/src/contrib/Archive/valuer/valuer_1.1.0.tar.gz
MBC,https://cran.r-project.org/src/contrib/Archive/MBC/MBC_0.1.tar.gz
multiApply,https://cran.r-project.org/src/contrib/Archive/multiApply/multiApply_0.0.1.tar.gz
quantoptr,https://cran.r-project.org/src/contrib/Archive/quantoptr/quantoptr_0.1.2.tar.gz
survivalsvm,https://cran.r-project.org/src/contrib/Archive/survivalsvm/survivalsvm_0.0.2.tar.gz
aVirtualTwins,https://cran.r-project.org/src/contrib/Archive/aVirtualTwins/aVirtualTwins_1.0.0.tar.gz
gk,https://cran.r-project.org/src/contrib/Archive/gk/gk_0.4.0.tar.gz
pcev,https://cran.r-project.org/src/contrib/Archive/pcev/pcev_1.1.1.tar.gz
ICSOutlier,https://cran.r-project.org/src/contrib/Archive/ICSOutlier/ICSOutlier_0.2-0.tar.gz
pipeGS,https://cran.r-project.org/src/contrib/Archive/pipeGS/pipeGS_0.1.tar.gz
SpaDES.addins,https://cran.r-project.org/src/contrib/Archive/SpaDES.addins/SpaDES.addins_0.1.0.tar.gz
cifti,https://cran.r-project.org/src/contrib/Archive/cifti/cifti_0.4.2.tar.gz
gifti,https://cran.r-project.org/src/contrib/Archive/gifti/gifti_0.7.1.tar.gz
modmarg,https://cran.r-project.org/src/contrib/Archive/modmarg/modmarg_0.5.0.tar.gz
opticut,https://cran.r-project.org/src/contrib/Archive/opticut/opticut_0.1-0.tar.gz
denoiSeq,https://cran.r-project.org/src/contrib/Archive/denoiSeq/denoiSeq_0.1.0.tar.gz
nlsr,https://cran.r-project.org/src/contrib/Archive/nlsr/nlsr_2017.2.12.tar.gz
OOR,https://cran.r-project.org/src/contrib/Archive/OOR/OOR_0.1.1.tar.gz
BeSS,https://cran.r-project.org/src/contrib/Archive/BeSS/BeSS_1.0.0.tar.gz
ggQC,https://cran.r-project.org/src/contrib/Archive/ggQC/ggQC_0.0.1.tar.gz
RBMRB,https://cran.r-project.org/src/contrib/Archive/RBMRB/RBMRB_2.0.2.tar.gz
robustBLME,https://cran.r-project.org/src/contrib/Archive/robustBLME/robustBLME_0.1.2.tar.gz
spatstat.local,https://cran.r-project.org/src/contrib/Archive/spatstat.local/spatstat.local_3.5-6.tar.gz
tibbletime,https://cran.r-project.org/src/contrib/Archive/tibbletime/tibbletime_0.0.1.tar.gz
atsd,https://cran.r-project.org/src/contrib/Archive/atsd/atsd_1.0.8441.tar.gz
ludic,https://cran.r-project.org/src/contrib/Archive/ludic/ludic_0.1.3.tar.gz
phylotate,https://cran.r-project.org/src/contrib/Archive/phylotate/phylotate_1.0.tar.gz
tRophicPosition,https://cran.r-project.org/src/contrib/Archive/tRophicPosition/tRophicPosition_0.7.0.tar.gz
waver,https://cran.r-project.org/src/contrib/Archive/waver/waver_0.2.0.tar.gz
clustRcompaR,https://cran.r-project.org/src/contrib/Archive/clustRcompaR/clustRcompaR_0.1.0.tar.gz
libsoc,https://cran.r-project.org/src/contrib/Archive/libsoc/libsoc_0.5.tar.gz
zeallot,https://cran.r-project.org/src/contrib/Archive/zeallot/zeallot_0.0.2.tar.gz
ANOVAreplication,https://cran.r-project.org/src/contrib/Archive/ANOVAreplication/ANOVAreplication_1.0.0.tar.gz
bigtcr,https://cran.r-project.org/src/contrib/Archive/bigtcr/bigtcr_1.0.tar.gz
kokudosuuchi,https://cran.r-project.org/src/contrib/Archive/kokudosuuchi/kokudosuuchi_0.2.0.tar.gz
languagelayeR,https://cran.r-project.org/src/contrib/Archive/languagelayeR/languagelayeR_1.0.0.tar.gz
censusr,https://cran.r-project.org/src/contrib/Archive/censusr/censusr_0.0.2.tar.gz
diagis,https://cran.r-project.org/src/contrib/Archive/diagis/diagis_0.1.0.tar.gz
finch,https://cran.r-project.org/src/contrib/Archive/finch/finch_0.1.0.tar.gz
gradDescent,https://cran.r-project.org/src/contrib/Archive/gradDescent/gradDescent_2.0.1.tar.gz
heims,https://cran.r-project.org/src/contrib/Archive/heims/heims_0.2.4.tar.gz
datapasta,https://cran.r-project.org/src/contrib/Archive/datapasta/datapasta_1.0.0.tar.gz
highlightHTML,https://cran.r-project.org/src/contrib/Archive/highlightHTML/highlightHTML_0.1.1.tar.gz
TCIApathfinder,https://cran.r-project.org/src/contrib/Archive/TCIApathfinder/TCIApathfinder_1.0.0.tar.gz
BibPlots,https://cran.r-project.org/src/contrib/Archive/BibPlots/BibPlots_0.0.1.tar.gz
Xplortext,https://cran.r-project.org/src/contrib/Archive/Xplortext/Xplortext_1.00.tar.gz
gLRTH,https://cran.r-project.org/src/contrib/Archive/gLRTH/gLRTH_0.1.0.tar.gz
OmicsPLS,https://cran.r-project.org/src/contrib/Archive/OmicsPLS/OmicsPLS_1.0.1.tar.gz
